original,transformed,llama_preference,original_word_nll,original_token_nll,original_perplexity,transformed_word_nll,transformed_token_nll,transformed_perplexity,original_number_of_code_switch,transformed_number_of_code_switch
i like武侠小小说超级喜欢,i如同woman小小说超级liked,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' like', 7.875), ('武', 9.125), ('�', 22.0), ('�', 15.75), ('小', 9.4375), ('小说', 6.6875), ('超', 6.5), ('级', 6.0), ('喜欢', 7.21875)]",573.5399780273438,"[('i', 19.125), ('如同', 14.6875), ('woman', 7.1875), ('小小说', 11.90625), ('超级', 12.3125), ('liked', 10.375)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), ('如', 8.25), ('同', 6.4375), ('woman', 7.1875), ('小', 5.5), ('小说', 6.40625), ('超', 6.6875), ('级', 5.625), ('liked', 10.375)]",10862.13671875,1,0
i like武侠小小说超级喜欢,i如同woman小小说the super liked,,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' like', 7.875), ('武', 9.125), ('�', 22.0), ('�', 15.75), ('小', 9.4375), ('小说', 6.6875), ('超', 6.5), ('级', 6.0), ('喜欢', 7.21875)]",573.5399780273438,"[('i', 19.125), ('如同', 14.6875), ('woman', 7.1875), ('小小说', 11.90625), ('the', 12.75), ('super', 6.875), ('liked', 7.3125)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), ('如', 8.25), ('同', 6.4375), ('woman', 7.1875), ('小', 5.5), ('小说', 6.40625), ('the', 12.75), (' super', 6.875), (' liked', 7.3125)]",23414.58203125,1,2
i like武侠小小说超级喜欢,i如同woman小小说超级liked,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' like', 7.875), ('武', 9.125), ('�', 22.0), ('�', 15.75), ('小', 9.4375), ('小说', 6.6875), ('超', 6.5), ('级', 6.0), ('喜欢', 7.21875)]",573.5399780273438,"[('i', 19.125), ('如同', 14.6875), ('woman', 7.1875), ('小小说', 11.90625), ('超级', 12.3125), ('liked', 10.375)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), ('如', 8.25), ('同', 6.4375), ('woman', 7.1875), ('小', 5.5), ('小说', 6.40625), ('超', 6.6875), ('级', 5.625), ('liked', 10.375)]",10862.13671875,1,0
我也很喜欢reading books,i am也很liked阅读书籍,1.0,"[('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), ('books', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), (' books', 9.3125)]",341.0564270019531,"[('i', 19.125), ('am', 8.0625), ('也', 11.0625), ('很', 7.53125), ('liked', 11.4375), ('阅读', 7.125), ('书籍', 17.03125)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), ('也', 11.0625), ('很', 7.53125), ('liked', 11.4375), ('阅读', 7.125), ('书', 7.90625), ('籍', 9.125)]",4522.58349609375,1,1
我也很喜欢reading books,i am也very喜欢阅读书籍,1.0,"[('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), ('books', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), (' books', 9.3125)]",341.0564270019531,"[('i', 19.125), ('am', 8.0625), ('也', 11.0625), ('very', 5.0625), ('喜欢', 7.1875), ('阅读', 8.0625), ('书籍', 17.75)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), ('也', 11.0625), ('very', 5.0625), ('喜欢', 7.1875), ('阅读', 8.0625), ('书', 7.875), ('籍', 9.875)]",3715.14111328125,1,1
我也很喜欢reading books,i am also很喜欢阅读书籍,,"[('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), ('books', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), (' books', 9.3125)]",341.0564270019531,"[('i', 19.125), ('am', 8.0625), ('also', 9.25), ('很', 6.9375), ('喜欢', 7.4375), ('阅读', 7.96875), ('书籍', 18.375)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), (' also', 9.25), ('很', 6.9375), ('喜欢', 7.4375), ('阅读', 7.96875), ('书', 8.5625), ('籍', 9.8125)]",1012.81689453125,1,2
我也很喜欢reading books,i am also很喜欢阅读书籍,1.0,"[('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), ('books', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), (' books', 9.3125)]",341.0564270019531,"[('i', 19.125), ('am', 8.0625), ('also', 9.25), ('很', 6.9375), ('喜欢', 7.4375), ('阅读', 7.96875), ('书籍', 18.375)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), (' also', 9.25), ('很', 6.9375), ('喜欢', 7.4375), ('阅读', 7.96875), ('书', 8.5625), ('籍', 9.8125)]",1012.81689453125,1,2
我也很喜欢reading books,i am also很喜欢阅读书籍,1.0,"[('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), ('books', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), (' books', 9.3125)]",341.0564270019531,"[('i', 19.125), ('am', 8.0625), ('also', 9.25), ('很', 6.9375), ('喜欢', 7.4375), ('阅读', 7.96875), ('书籍', 18.375)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), (' also', 9.25), ('很', 6.9375), ('喜欢', 7.4375), ('阅读', 7.96875), ('书', 8.5625), ('籍', 9.8125)]",1012.81689453125,1,2
because其实金庸他相对来说比较old,因为in fact金庸他相对来说比较老,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('because', 13.0625), ('其实', 9.8125), ('金', 6.625), ('�', 26.25), ('�', 13.5625), ('他', 6.59375), ('相', 9.0), ('对', 6.5), ('来说', 7.8125), ('比较', 6.46875), ('old', 11.5625)]",921.2863159179688,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('因为', 9.3125), ('in', 12.5), (' fact', 9.875), ('金', 8.375), ('�', 25.75), ('�', 13.9375), ('他', 6.25), ('相', 8.1875), ('对', 6.125), ('来说', 6.9375), ('比较', 5.84375), ('老', 7.59375)]",444.3465576171875,0,0
because其实金庸他相对来说比较old,因为其实of gold he相对来说比较老,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('because', 13.0625), ('其实', 9.8125), ('金', 6.625), ('�', 26.25), ('�', 13.5625), ('他', 6.59375), ('相', 9.0), ('对', 6.5), ('来说', 7.8125), ('比较', 6.46875), ('old', 11.5625)]",921.2863159179688,"[('因为', 9.25), ('其实', 9.1875), ('of', 9.0625), ('gold', 6.65625), ('he', 7.4375), ('相对来说', 22.09375), ('比较', 6.5), ('老', 5.59375)]","[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('其实', 9.1875), ('of', 9.0625), (' gold', 6.65625), (' he', 7.4375), ('相', 7.8125), ('对', 7.75), ('来说', 6.53125), ('比较', 6.5), ('老', 5.59375)]",2338.935302734375,0,1
because其实金庸他相对来说比较old,因为其实of gold他相对来说比较老,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('because', 13.0625), ('其实', 9.8125), ('金', 6.625), ('�', 26.25), ('�', 13.5625), ('他', 6.59375), ('相', 9.0), ('对', 6.5), ('来说', 7.8125), ('比较', 6.46875), ('old', 11.5625)]",921.2863159179688,"[('因为', 9.25), ('其实', 9.1875), ('of', 9.0625), ('gold', 6.65625), ('他', 6.96875), ('相对来说', 22.90625), ('比较', 6.3125), ('老', 6.1875)]","[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('其实', 9.1875), ('of', 9.0625), (' gold', 6.65625), ('他', 6.96875), ('相', 8.375), ('对', 7.9375), ('来说', 6.59375), ('比较', 6.3125), ('老', 6.1875)]",1670.7926025390625,0,0
because其实金庸他相对来说比较old,因为in fact金庸他相对来说compared老,,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('because', 13.0625), ('其实', 9.8125), ('金', 6.625), ('�', 26.25), ('�', 13.5625), ('他', 6.59375), ('相', 9.0), ('对', 6.5), ('来说', 7.8125), ('比较', 6.46875), ('old', 11.5625)]",921.2863159179688,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('因为', 9.3125), ('in', 12.5), (' fact', 9.875), ('金', 8.375), ('�', 25.75), ('�', 13.9375), ('他', 6.25), ('相', 8.1875), ('对', 6.125), ('来说', 6.9375), ('comp', 11.1875), ('ared', 13.1875), ('老', 7.4375)]",1065.1998291015625,0,0
because其实金庸他相对来说比较old,因为其实of gold他relative to比较老,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('because', 13.0625), ('其实', 9.8125), ('金', 6.625), ('�', 26.25), ('�', 13.5625), ('他', 6.59375), ('相', 9.0), ('对', 6.5), ('来说', 7.8125), ('比较', 6.46875), ('old', 11.5625)]",921.2863159179688,"[('因为', 9.25), ('其实', 9.1875), ('of', 9.0625), ('gold', 6.65625), ('他', 6.96875), ('relative', 11.125), ('to', 7.03125), ('比较', 5.875), ('老', 6.375)]","[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('其实', 9.1875), ('of', 9.0625), (' gold', 6.65625), ('他', 6.96875), ('relative', 11.125), (' to', 7.03125), ('比较', 5.875), ('老', 6.375)]",18856.357421875,0,0
because i was already被这本书吸引,因为i是既已being这本书吸引,,"[('because', 13.0625), ('i', 9.0), ('was', 10.1875), ('already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本书', 13.5), ('吸引', 23.25)]","[('<|begin_of_text|>', 13.5625), ('because', 13.0625), (' i', 9.0), (' was', 10.1875), (' already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本', 5.75), ('书', 7.75), ('吸', 12.75), ('引', 10.5)]",244.9289093017578,"[('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('being', 8.25), ('这', 6.125), ('本书', 11.25), ('吸引', 16.9375)]","[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('being', 8.25), ('这', 6.125), ('本', 4.375), ('书', 6.875), ('吸', 8.4375), ('引', 8.5)]",1058.520263671875,3,0
because i was already被这本书吸引,因为i是既已被this the book吸引,2.0,"[('because', 13.0625), ('i', 9.0), ('was', 10.1875), ('already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本书', 13.5), ('吸引', 23.25)]","[('<|begin_of_text|>', 13.5625), ('because', 13.0625), (' i', 9.0), (' was', 10.1875), (' already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本', 5.75), ('书', 7.75), ('吸', 12.75), ('引', 10.5)]",244.9289093017578,"[('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('被', 9.25), ('this', 8.875), ('the', 7.59375), ('book', 7.375), ('吸引', 18.0)]","[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('被', 9.25), ('this', 8.875), (' the', 7.59375), (' book', 7.375), ('吸', 9.0625), ('引', 8.9375)]",3176.198486328125,3,1
because i was already被这本书吸引,因为i是既已被这本书attracting,,"[('because', 13.0625), ('i', 9.0), ('was', 10.1875), ('already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本书', 13.5), ('吸引', 23.25)]","[('<|begin_of_text|>', 13.5625), ('because', 13.0625), (' i', 9.0), (' was', 10.1875), (' already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本', 5.75), ('书', 7.75), ('吸', 12.75), ('引', 10.5)]",244.9289093017578,"[('因为', 9.3125), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.8125), ('被', 9.25), ('这', 7.6875), ('本书', 12.6875), ('attracting', 29.1875)]","[('<|begin_of_text|>', 13.625), ('因为', 9.3125), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.8125), ('被', 9.25), ('这', 7.6875), ('本', 5.4375), ('书', 7.25), ('at', 8.6875), ('tract', 12.125), ('ing', 8.375)]",712.9625854492188,3,0
because i was already被这本书吸引,因为i是既已被this本书attracting,2.0,"[('because', 13.0625), ('i', 9.0), ('was', 10.1875), ('already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本书', 13.5), ('吸引', 23.25)]","[('<|begin_of_text|>', 13.5625), ('because', 13.0625), (' i', 9.0), (' was', 10.1875), (' already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本', 5.75), ('书', 7.75), ('吸', 12.75), ('引', 10.5)]",244.9289093017578,"[('因为', 9.3125), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.8125), ('被', 9.25), ('this', 8.8125), ('本书', 16.1875), ('attracting', 27.90625)]","[('<|begin_of_text|>', 13.625), ('因为', 9.3125), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.8125), ('被', 9.25), ('this', 8.8125), ('本', 9.4375), ('书', 6.75), ('at', 7.84375), ('tract', 11.1875), ('ing', 8.875)]",2631.693603515625,3,0
because i was already被这本书吸引,因为i是既已被这本书吸引,2.0,"[('because', 13.0625), ('i', 9.0), ('was', 10.1875), ('already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本书', 13.5), ('吸引', 23.25)]","[('<|begin_of_text|>', 13.5625), ('because', 13.0625), (' i', 9.0), (' was', 10.1875), (' already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本', 5.75), ('书', 7.75), ('吸', 12.75), ('引', 10.5)]",244.9289093017578,"[('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('被', 9.25), ('这', 7.71875), ('本书', 12.6875), ('吸引', 19.625)]","[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('被', 9.25), ('这', 7.71875), ('本', 5.4375), ('书', 7.25), ('吸', 10.6875), ('引', 8.9375)]",404.3406982421875,3,0
usually i want to read some books before期末考试,通常i希望到阅读某些书籍之前期末考试,1.0,"[('usually', 15.0), ('i', 9.5625), ('want', 9.25), ('to', 8.125), ('read', 9.125), ('some', 8.5), ('books', 9.4375), ('before', 8.1875), ('期末', 15.15625), ('考试', 6.65625)]","[('<|begin_of_text|>', 13.5625), ('usually', 15.0), (' i', 9.5625), (' want', 9.25), (' to', 8.125), (' read', 9.125), (' some', 8.5), (' books', 9.4375), (' before', 8.1875), ('期', 6.84375), ('末', 8.3125), ('考试', 6.65625)]",193.4525604248047,"[('通常', 9.8125), ('i', 18.875), ('希望', 7.375), ('到', 8.25), ('阅读', 5.9375), ('某些', 16.375), ('书籍', 17.1875), ('之前', 8.5), ('期末', 14.96875), ('考试', 6.4375)]","[('<|begin_of_text|>', 13.625), ('通常', 9.8125), ('i', 18.875), ('希望', 7.375), ('到', 8.25), ('阅读', 5.9375), ('某', 6.25), ('些', 10.125), ('书', 8.5625), ('籍', 8.625), ('之前', 8.5), ('期', 5.96875), ('末', 9.0), ('考试', 6.4375)]",392.670166015625,7,0
usually i want to read some books before期末考试,通常i希望到阅读某些书籍之前期末考试,1.0,"[('usually', 15.0), ('i', 9.5625), ('want', 9.25), ('to', 8.125), ('read', 9.125), ('some', 8.5), ('books', 9.4375), ('before', 8.1875), ('期末', 15.15625), ('考试', 6.65625)]","[('<|begin_of_text|>', 13.5625), ('usually', 15.0), (' i', 9.5625), (' want', 9.25), (' to', 8.125), (' read', 9.125), (' some', 8.5), (' books', 9.4375), (' before', 8.1875), ('期', 6.84375), ('末', 8.3125), ('考试', 6.65625)]",193.4525604248047,"[('通常', 9.8125), ('i', 18.875), ('希望', 7.375), ('到', 8.25), ('阅读', 5.9375), ('某些', 16.375), ('书籍', 17.1875), ('之前', 8.5), ('期末', 14.96875), ('考试', 6.4375)]","[('<|begin_of_text|>', 13.625), ('通常', 9.8125), ('i', 18.875), ('希望', 7.375), ('到', 8.25), ('阅读', 5.9375), ('某', 6.25), ('些', 10.125), ('书', 8.5625), ('籍', 8.625), ('之前', 8.5), ('期', 5.96875), ('末', 9.0), ('考试', 6.4375)]",392.670166015625,7,0
usually i want to read some books before期末考试,通常i希望到阅读某些书籍之前期末考试,2.0,"[('usually', 15.0), ('i', 9.5625), ('want', 9.25), ('to', 8.125), ('read', 9.125), ('some', 8.5), ('books', 9.4375), ('before', 8.1875), ('期末', 15.15625), ('考试', 6.65625)]","[('<|begin_of_text|>', 13.5625), ('usually', 15.0), (' i', 9.5625), (' want', 9.25), (' to', 8.125), (' read', 9.125), (' some', 8.5), (' books', 9.4375), (' before', 8.1875), ('期', 6.84375), ('末', 8.3125), ('考试', 6.65625)]",193.4525604248047,"[('通常', 9.8125), ('i', 18.875), ('希望', 7.375), ('到', 8.25), ('阅读', 5.9375), ('某些', 16.375), ('书籍', 17.1875), ('之前', 8.5), ('期末', 14.96875), ('考试', 6.4375)]","[('<|begin_of_text|>', 13.625), ('通常', 9.8125), ('i', 18.875), ('希望', 7.375), ('到', 8.25), ('阅读', 5.9375), ('某', 6.25), ('些', 10.125), ('书', 8.5625), ('籍', 8.625), ('之前', 8.5), ('期', 5.96875), ('末', 9.0), ('考试', 6.4375)]",392.670166015625,7,0
usually i want to read some books before期末考试,通常i希望到阅读某些书籍之前the end examination,,"[('usually', 15.0), ('i', 9.5625), ('want', 9.25), ('to', 8.125), ('read', 9.125), ('some', 8.5), ('books', 9.4375), ('before', 8.1875), ('期末', 15.15625), ('考试', 6.65625)]","[('<|begin_of_text|>', 13.5625), ('usually', 15.0), (' i', 9.5625), (' want', 9.25), (' to', 8.125), (' read', 9.125), (' some', 8.5), (' books', 9.4375), (' before', 8.1875), ('期', 6.84375), ('末', 8.3125), ('考试', 6.65625)]",193.4525604248047,"[('通常', 9.8125), ('i', 18.875), ('希望', 7.375), ('到', 8.25), ('阅读', 5.9375), ('某些', 16.375), ('书籍', 17.1875), ('之前', 8.5), ('the', 12.4375), ('end', 8.75), ('examination', 9.625)]","[('<|begin_of_text|>', 13.625), ('通常', 9.8125), ('i', 18.875), ('希望', 7.375), ('到', 8.25), ('阅读', 5.9375), ('某', 6.25), ('些', 10.125), ('书', 8.5625), ('籍', 8.625), ('之前', 8.5), ('the', 12.4375), (' end', 8.75), (' examination', 9.625)]",1734.7525634765625,7,2
usually i want to read some books before期末考试,通常i希望到阅读某些书籍之前the end考试,2.0,"[('usually', 15.0), ('i', 9.5625), ('want', 9.25), ('to', 8.125), ('read', 9.125), ('some', 8.5), ('books', 9.4375), ('before', 8.1875), ('期末', 15.15625), ('考试', 6.65625)]","[('<|begin_of_text|>', 13.5625), ('usually', 15.0), (' i', 9.5625), (' want', 9.25), (' to', 8.125), (' read', 9.125), (' some', 8.5), (' books', 9.4375), (' before', 8.1875), ('期', 6.84375), ('末', 8.3125), ('考试', 6.65625)]",193.4525604248047,"[('通常', 9.8125), ('i', 18.875), ('希望', 7.375), ('到', 8.25), ('阅读', 5.9375), ('某些', 16.375), ('书籍', 17.1875), ('之前', 8.5), ('the', 12.4375), ('end', 8.75), ('考试', 6.625)]","[('<|begin_of_text|>', 13.625), ('通常', 9.8125), ('i', 18.875), ('希望', 7.375), ('到', 8.25), ('阅读', 5.9375), ('某', 6.25), ('些', 10.125), ('书', 8.5625), ('籍', 8.625), ('之前', 8.5), ('the', 12.4375), (' end', 8.75), ('考试', 6.625)]",1399.7889404296875,7,0
快要期末考试了他可能觉得非常stress非常nervous,soon to期末考试了他可能觉得very压力非常神经,2.0,"[('快要', 11.875), ('期末', 18.5625), ('考试', 9.875), ('了', 12.5625), ('他', 9.0), ('可能', 9.0625), ('觉得', 7.0625), ('非常', 6.1875), ('stress', 10.25), ('非常', 5.75), ('nervous', 55.25)]","[('<|begin_of_text|>', 13.625), ('快', 7.375), ('要', 4.5), ('期', 9.6875), ('末', 8.875), ('考试', 9.875), ('了', 12.5625), ('他', 9.0), ('可能', 9.0625), ('觉得', 7.0625), ('非常', 6.1875), ('stress', 10.25), ('非常', 5.75), ('n', 27.25), ('erv', 15.0625), ('ous', 12.9375)]",241.81085205078125,"[('soon', 11.3125), ('to', 9.4375), ('期末', 14.4375), ('考试', 6.34375), ('了', 11.75), ('他', 7.625), ('可能', 7.96875), ('觉得', 7.0625), ('very', 6.75), ('压力', 21.5625), ('非常', 6.9375), ('神经', 13.40625)]","[('<|begin_of_text|>', 13.625), ('soon', 11.3125), (' to', 9.4375), ('期', 6.25), ('末', 8.1875), ('考试', 6.34375), ('了', 11.75), ('他', 7.625), ('可能', 7.96875), ('觉得', 7.0625), ('very', 6.75), ('压', 11.25), ('力', 10.3125), ('非常', 6.9375), ('神', 5.40625), ('经', 8.0)]",961.2207641601562,0,1
